code,name,name_short,name_tv,gender,function,country_code,country,country_full,nationality,nationality_full,nationality_code,height,weight,disciplines,events,birth_date
1896726,AMARE Samsom,AMARE S,Samsom AMARE,Male,Athlete,ERI,Eritrea,Eritrea,Eritrea,Eritrea,ERI,175.0,,['Athletics'],"[""Men's Marathon""]",1994-01-01
1896899,DAVLYATOV Shokhrukh,DAVLYATOV S,Shokhrukh DAVLYATOV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,173.0,,['Athletics'],"[""Men's Marathon""]",1996-03-07
1896901,SADULLAYEVA Safina,SADULLAYEVA S,Safina SADULLAYEVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,178.0,,['Athletics'],"[""Women's High Jump""]",1998-03-04
1896902,DAVRONOVA Sharifa,DAVRONOVA S,Sharifa DAVRONOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,170.0,,['Athletics'],"[""Women's Triple Jump""]",2006-09-27
1896903,ANVAROV Anvar,ANVAROV A,Anvar ANVAROV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,179.0,,['Athletics'],"[""Men's Long Jump""]",2000-10-22
1896958,GIRMA Lamecha,GIRMA L,Lamecha GIRMA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,187.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",2000-11-26
1896962,WALE Getnet,WALE G,Getnet WALE,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,180.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",2000-07-16
1897010,FIREWU Samuel,FIREWU S,Samuel FIREWU,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",2004-05-03
1897036,ALMAYEW Sembo,ALMAYEW S,Sembo ALMAYEW,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,167.0,,['Athletics'],"[""Women's 3000m Steeplechase""]",2005-01-24
1897037,MULETA Lomi,MULETA L,Lomi MULETA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,167.0,,['Athletics'],"[""Women's 3000m Steeplechase""]",2001-11-29
1897107,ASHRAF Shahd,ASHRAF S,Shahd ASHRAF,Female,Athlete,QAT,Qatar,Qatar,Qatar,Qatar,QAT,174.0,,['Athletics'],"[""Women's 100m""]",2003-09-16
1897299,MAIBUCA Karalo Hepoiteloto,MAIBUCA KH,Karalo Hepoiteloto MAIBUCA,Male,Athlete,TUV,Tuvalu,Tuvalu,Tuvalu,Tuvalu,TUV,176.0,,['Athletics'],"[""Men's 100m""]",1999-06-10
1897302,HASSAN Ali Idow,HASSAN AI,Ali Idow HASSAN,Male,Athlete,SOM,Somalia,Somalia,Somalia,Somalia,SOM,178.0,,['Athletics'],"[""Men's 800m""]",1998-07-01
1897809,MATADI Emmanuel,MATADI E,Emmanuel MATADI,Male,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,183.0,,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",1991-04-15
1897817,FAHNBULLEH Joseph,FAHNBULLEH J,Joseph FAHNBULLEH,Male,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,188.0,,['Athletics'],"[""Men's 200m"", ""Men's 4 x 100m Relay""]",2001-09-11
1897821,REEVES Jabez,REEVES J,Jabez REEVES,Male,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,180.0,,['Athletics'],"[""Men's 4 x 100m Relay""]",2002-09-09
1897827,SHERMAN John,SHERMAN J,John SHERMAN,Male,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,183.0,,['Athletics'],"[""Men's 4 x 100m Relay""]",2004-10-04
1897831,SIRLEAF Akeem,SIRLEAF A,Akeem SIRLEAF,Male,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,175.0,,['Athletics'],"[""Men's 4 x 100m Relay""]",1997-03-10
1897833,MORRISON Ebony,MORRISON E,Ebony MORRISON,Female,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,165.0,,['Athletics'],"[""Women's 100m Hurdles""]",1994-12-28
1897836,SMITH-BARNETT Destiny,SMITH-BARNETT D,Destiny SMITH-BARNETT,Female,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,168.0,,['Athletics'],"[""Women's 100m""]",1996-07-26
1897843,DAVIES Thelma,DAVIES T,Thelma DAVIES,Female,Athlete,LBR,Liberia,Liberia,Liberia,Liberia,LBR,163.0,,['Athletics'],"[""Women's 100m""]",2000-05-08
1897960,SIMBU Alphonce Felix,SIMBU AF,Alphonce Felix SIMBU,Male,Athlete,TAN,Tanzania,United Republic of Tanzania,Tanzania,United Republic of Tanzania,TAN,174.0,,['Athletics'],"[""Men's Marathon""]",1992-02-14
1898245,OBST Marie-Therese,OBST MT,Marie-Therese OBST,Female,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,168.0,,['Athletics'],"[""Women's Javelin Throw""]",1996-01-07
1898250,INGEBRIGTSEN Jakob,INGEBRIGTSEN J,Jakob INGEBRIGTSEN,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,187.0,,['Athletics'],"[""Men's 1500m"", ""Men's 5000m""]",2000-09-19
1898307,GASPARELLI Alessandra,GASPARELLI A,Alessandra GASPARELLI,Female,Athlete,SMR,San Marino,San Marino,San Marino,San Marino,SMR,162.0,,['Athletics'],"[""Women's 100m""]",2004-09-03
1899666,PAULINO Marileidy,PAULINO M,Marileidy PAULINO,Female,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,172.0,,['Athletics'],"[""Women's 400m""]",1996-10-25
1899751,KING Robert,KING R,Robert KING,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,180.0,,['Athletics'],['4 x 400m Relay Mixed'],1996-03-05
1900497,BAILEY Sean,BAILEY S,Sean BAILEY,Male,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,155.0,,['Athletics'],"[""Men's 400m""]",1997-07-15
1900751,AKAKPO Naomi,AKAKPO N,Naomi AKAKPO,Female,Athlete,TOG,Togo,Togo,Togo,Togo,TOG,170.0,,['Athletics'],"[""Women's 100m""]",2000-12-17
1900913,BECKFORD Romaine,BECKFORD R,Romaine BECKFORD,Male,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,195.0,,['Athletics'],"[""Men's High Jump""]",2002-07-09
1901020,BEKELE Kenenisa,BEKELE K,Kenenisa BEKELE,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,165.0,,['Athletics'],"[""Men's Marathon""]",1982-06-13
1901251,BROADBELL Rasheed,BROADBELL R,Rasheed BROADBELL,Male,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,186.0,,['Athletics'],"[""Men's 110m Hurdles""]",2000-08-13
1901284,TOLA Tamirat,TOLA T,Tamirat TOLA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,180.0,,['Athletics'],"[""Men's Marathon""]",1991-08-11
1901487,ASSEFA Tigst,ASSEFA T,Tigst ASSEFA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,167.0,,['Athletics'],"[""Women's Marathon""]",1996-12-03
1901490,GEBRESLASE Gotytom,GEBRESLASE G,Gotytom GEBRESLASE,Female,Alternate Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,160.0,,['Athletics'],"[""Women's Marathon""]",1995-01-15
1901497,SHANKULE Amane Beriso,SHANKULE AB,Amane Beriso SHANKULE,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,165.0,,['Athletics'],"[""Women's Marathon""]",1991-10-13
1901503,ALEMU Megertu,ALEMU M,Megertu ALEMU,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,166.0,,['Athletics'],"[""Women's Marathon""]",1997-10-12
1902280,GEAY Gabriel Gerald,GEAY GG,Gabriel Gerald GEAY,Male,Athlete,TAN,Tanzania,United Republic of Tanzania,Tanzania,United Republic of Tanzania,TAN,179.0,,['Athletics'],"[""Men's Marathon""]",1996-09-10
1902404,AL HIZAM Hussain Asim,AL HIZAM HA,Hussain Asim AL HIZAM,Male,Athlete,KSA,Saudi Arabia,Saudi Arabia,Saudi Arabia,Saudi Arabia,KSA,175.0,,['Athletics'],"[""Men's Pole Vault""]",1998-01-04
1902608,CHOE Byeongkwang,CHOE B,CHOE Byeongkwang,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,185.0,,['Athletics'],"[""Men's 20km Race Walk""]",1991-04-07
1902635,KIM Jangwoo,KIM J,KIM Jangwoo,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,183.0,,['Athletics'],"[""Men's Triple Jump""]",1999-08-20
1902674,WOO Sanghyeok,WOO S,WOO Sanghyeok,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,188.0,,['Athletics'],"[""Men's High Jump""]",1996-04-23
1902794,MKRTCHYAN Yervand,MKRTCHYAN Y,Yervand MKRTCHYAN,Male,Athlete,ARM,Armenia,Armenia,Armenia,Armenia,ARM,182.0,,['Athletics'],"[""Men's 800m""]",1996-06-11
1903105,ROSIUS Rani,ROSIUS R,Rani ROSIUS,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,170.0,,['Athletics'],"[""Women's 100m"", ""Women's 4 x 100m Relay""]",2000-04-25
1903107,SEGERS Daniel,SEGERS D,Daniel SEGERS,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,188.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",2001-02-01
1903108,SISK Pieter,SISK P,Pieter SISK,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,191.0,,['Athletics'],"[""Men's 800m""]",1999-12-08
1903110,SOMERS Michael,SOMERS M,Michael SOMERS,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,178.0,,['Athletics'],"[""Men's Marathon""]",1995-03-02
1903111,STERCKENDRIES Vanessa,STERCKENDRIES V,Vanessa STERCKENDRIES,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,181.0,,['Athletics'],"[""Women's Hammer Throw""]",1995-09-15
1903112,THIAM Nafissatou,THIAM N,Nafissatou THIAM,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,187.0,,['Athletics'],"[""Women's Heptathlon""]",1994-08-19
1904050,AMEZCUA Alberto,AMEZCUA A,Alberto AMEZCUA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,181.0,,['Athletics'],['Marathon Race Walk Relay Mixed'],1992-05-10
1904051,ARCE Daniel,ARCE D,Daniel ARCE,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,182.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",1992-04-22
1904052,ARENAS Julio,ARENAS J,Julio ARENAS,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,181.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1993-04-24
1904054,ATTAOUI Mohamed,ATTAOUI M,Mohamed ATTAOUI,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,175.0,,['Athletics'],"[""Men's 800m""]",2001-09-26
1904055,AVILES Carmen,AVILES C,Carmen AVILES,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,165.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",2002-04-05
1904061,BEN Adrian,BEN A,Adrian BEN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,182.0,,['Athletics'],"[""Men's 800m""]",1998-08-04
1904064,BESTUE Jael,BESTUE J,Jael BESTUE,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,160.0,,['Athletics'],"[""Women's 200m"", ""Women's 4 x 100m Relay""]",2000-09-24
1904077,CAMBLOR Barbara,CAMBLOR B,Barbara CAMBLOR,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,164.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",1994-04-24
1904078,CANAL Inaki,CANAL I,Inaki CANAL,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,181.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1997-09-30
1904085,CHAKIR Ibrahim,CHAKIR I,Ibrahim CHAKIR,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,171.0,,['Athletics'],"[""Men's Marathon""]",1994-09-04
1904086,CHAMOSA Antia,CHAMOSA A,Antia CHAMOSA,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],['Marathon Race Walk Relay Mixed'],1999-10-07
1904098,DIAME Fatima,DIAME F,Fatima DIAME,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,160.0,,['Athletics'],"[""Women's Long Jump""]",1996-09-22
1904099,DIAZ FORTUN Jordan Alejandro,DIAZ FORTUN JA,Jordan Alejandro DIAZ FORTUN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,190.0,,['Athletics'],"[""Men's Triple Jump""]",2001-02-23
1904100,EBOSELE Tessy,EBOSELE T,Tessy EBOSELE,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],"[""Women's Long Jump""]",2002-07-28
1904112,FONTES Ignacio,FONTES I,Ignacio FONTES,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,170.0,,['Athletics'],"[""Men's 1500m""]",1998-06-22
1904119,GARCIA Marta,GARCIA M,Marta GARCIA,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],"[""Women's 5000m""]",1998-01-01
1904120,GARCIA Samuel,GARCIA S,Samuel GARCIA,Male,Alternate Athlete,ESP,Spain,Spain,Spain,Spain,ESP,184.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1991-12-04
1904121,GARCIA-CARO Laura,GARCIA-CARO L,Laura GARCIA-CARO,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,164.0,,['Athletics'],"[""Women's 20km Race Walk""]",1995-04-16
1904122,GARCIA CARRERA Diego,GARCIA CARRERA D,Diego GARCIA CARRERA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,170.0,,['Athletics'],"[""Men's 20km Race Walk""]",1996-01-19
1904124,GARCIA Paula,GARCIA P,Paula GARCIA,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",1998-11-10
1904126,GARCIA Mario,GARCIA M,Mario GARCIA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,182.0,,['Athletics'],"[""Men's 1500m""]",1999-06-29
1904129,GARCIA David,GARCIA D,David GARCIA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",2005-06-06
1904134,GONZALEZ Raquel,GONZALEZ R,Raquel GONZALEZ,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,166.0,,['Athletics'],['Marathon Race Walk Relay Mixed'],1989-11-16
1904138,GUERRERO Esther,GUERRERO E,Esther GUERRERO,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,160.0,,['Athletics'],"[""Women's 1500m""]",1990-02-07
1904139,GUIJARRO Manuel,GUIJARRO M,Manuel GUIJARRO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,178.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1998-07-07
1904144,HERVAS Blanca,HERVAS B,Blanca HERVAS,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,167.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",2002-09-30
1904146,HUSILLOS Oscar,HUSILLOS O,Oscar HUSILLOS,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,176.0,,['Athletics'],"[""Men's 4 x 400m Relay""]",1993-07-18
1904147,IBARZABAL Lorea,IBARZABAL L,Lorea IBARZABAL,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,163.0,,['Athletics'],"[""Women's 800m""]",1994-11-07
1904157,LLOPIS Enrique,LLOPIS E,Enrique LLOPIS,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,185.0,,['Athletics'],"[""Men's 110m Hurdles""]",2000-10-15
1904159,LOPEZ Miguel Angel,LOPEZ MA,Miguel Angel LOPEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180.0,,['Athletics'],['Marathon Race Walk Relay Mixed'],1988-07-03
1904162,MAAYOUF Majida,MAAYOUF M,Majida MAAYOUF,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,165.0,,['Athletics'],"[""Women's Marathon""]",1989-04-27
1904164,MARTIN Lorena,MARTIN L,Lorena MARTIN,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],"[""Women's 800m""]",1996-10-22
1904165,MARTIN Alvaro,MARTIN A,Alvaro MARTIN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,182.0,,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1994-06-18
1904166,MARTINEZ Asier,MARTINEZ A,Asier MARTINEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,186.0,,['Athletics'],"[""Men's 110m Hurdles""]",2000-04-22
1904171,McGRATH Paul,McGRATH P,Paul McGRATH,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,180.0,,['Athletics'],"[""Men's 20km Race Walk""]",2002-03-07
1904172,MECHAAL Adel,MECHAAL A,Adel MECHAAL,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,182.0,,['Athletics'],"[""Men's 1500m"", ""Men's 5000m""]",1990-12-05
1904179,MOLINA-PRADOS Sonia,MOLINA-PRADOS S,Sonia MOLINA-PRADOS,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,168.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",1993-07-14
1904182,MONTESINOS Cristina,MONTESINOS C,Cristina MONTESINOS,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,161.0,,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1994-07-12
1904184,MARQUES Agueda,MARQUES A,Agueda MARQUES,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,160.0,,['Athletics'],"[""Women's 1500m""]",1999-03-19
1904186,NAVARRETE Esther,NAVARRETE E,Esther NAVARRETE,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],"[""Women's Marathon""]",1990-03-16
1904187,NAVERO Esther,NAVERO E,Esther NAVERO,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,161.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",2000-07-30
1904188,NDIKUMWENAYO Thierry,NDIKUMWENAYO T,Thierry NDIKUMWENAYO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,171.0,,['Athletics'],"[""Men's 10,000m"", ""Men's 5000m""]",1997-03-26
1904189,NOVALES Tariku,NOVALES T,Tariku NOVALES,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,173.0,,['Athletics'],"[""Men's Marathon""]",1998-03-08
1904195,OUKHELFEN Abdessamad,OUKHELFEN A,Abdessamad OUKHELFEN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,170.0,,['Athletics'],"[""Men's 10,000m""]",1998-12-18
1904200,PARRA Herminia,PARRA H,Herminia PARRA,Female,Alternate Athlete,ESP,Spain,Spain,Spain,Spain,ESP,164.0,,['Athletics'],"[""Women's 4 x 400m Relay""]",1997-07-10
1904286,ALANEN Anni-Linnea,ALANEN AL,Anni-Linnea ALANEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,172.0,,['Athletics'],"[""Women's Javelin Throw""]",2002-11-11
1904291,BLOMQVIST Nathalie,BLOMQVIST N,Nathalie BLOMQVIST,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,171.0,,['Athletics'],"[""Women's 5000m""]",2001-04-20
1904295,ETELATALO Lassi,ETELATALO L,Lassi ETELATALO,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,193.0,,['Athletics'],"[""Men's Javelin Throw""]",1988-04-30
1904298,HARALA Lotta,HARALA L,Lotta HARALA,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,170.0,,['Athletics'],"[""Women's 100m Hurdles""]",1992-03-26
1904302,HELANDER Oliver,HELANDER O,Oliver HELANDER,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,195.0,,['Athletics'],"[""Men's Javelin Throw""]",1997-01-01
1904304,HURSKE Reetta,HURSKE R,Reetta HURSKE,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,168.0,,['Athletics'],"[""Women's 100m Hurdles""]",1995-05-15
1904307,JUNNILA Ella,JUNNILA E,Ella JUNNILA,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,183.0,,['Athletics'],"[""Women's High Jump""]",1998-12-06
1904313,KEMPPINEN Lotta,KEMPPINEN L,Lotta KEMPPINEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,170.0,,['Athletics'],"[""Women's 100m""]",1998-04-01
1904314,KERANEN Toni,KERANEN T,Toni KERANEN,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,185.0,,['Athletics'],"[""Men's Javelin Throw""]",1998-06-16
1904320,KOSKINEN Suvi,KOSKINEN S,Suvi KOSKINEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,177.0,,['Athletics'],"[""Women's Hammer Throw""]",1997-04-24
1904323,KOSONEN Silja,KOSONEN S,Silja KOSONEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,170.0,,['Athletics'],"[""Women's Hammer Throw""]",2002-12-16
1904325,KUJANPAA Urho,KUJANPAA U,Urho KUJANPAA,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,180.0,,['Athletics'],"[""Men's Pole Vault""]",1997-05-18
1904332,LAKKA Elmo,LAKKA E,Elmo LAKKA,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,183.0,,['Athletics'],"[""Men's 110m Hurdles""]",1993-04-10
1904333,LAMPELA Elina,LAMPELA E,Elina LAMPELA,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,172.0,,['Athletics'],"[""Women's Pole Vault""]",1998-02-18
1904335,LAPPALAINEN Sara,LAPPALAINEN S,Sara LAPPALAINEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,175.0,,['Athletics'],"[""Women's 1500m""]",1991-08-17
1904337,LEHIKOINEN Viivi,LEHIKOINEN V,Viivi LEHIKOINEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,171.0,,['Athletics'],"[""Women's 400m Hurdles""]",1999-08-27
1904341,MAATTANEN Eveliina,MAATTANEN E,Eveliina MAATTANEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,178.0,,['Athletics'],"[""Women's 800m""]",1995-09-01
1904347,MONONEN Ilona,MONONEN I,Ilona MONONEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,174.0,,['Athletics'],"[""Women's 3000m Steeplechase""]",2003-12-18
1904348,MURTO Wilma,MURTO W,Wilma MURTO,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,182.0,,['Athletics'],"[""Women's Pole Vault""]",1998-06-11
1904357,PARTANEN Veli-Matti,PARTANEN VM,Veli-Matti PARTANEN,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,181.0,,['Athletics'],"[""Men's 20km Race Walk""]",1991-10-28
1904363,RAITANEN Topi,RAITANEN T,Topi RAITANEN,Male,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,185.0,,['Athletics'],"[""Men's 3000m Steeplechase""]",1996-02-07
1904364,RICHARDSSON Camilla,RICHARDSSON C,Camilla RICHARDSSON,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,165.0,,['Athletics'],"[""Women's Marathon""]",1993-09-14
1904368,SALMINEN Senni,SALMINEN S,Senni SALMINEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,175.0,,['Athletics'],"[""Women's Triple Jump""]",1996-01-29
1904372,TERVO Krista,TERVO K,Krista TERVO,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,166.0,,['Athletics'],"[""Women's Hammer Throw""]",1997-11-15
1904377,VANNINEN Saga,VANNINEN S,Saga VANNINEN,Female,Athlete,FIN,Finland,Finland,Finland,Finland,FIN,172.0,,['Athletics'],"[""Women's Heptathlon""]",2003-05-04
1904720,KULICHENKO Elena,KULICHENKO E,Elena KULICHENKO,Female,Athlete,CYP,Cyprus,Cyprus,Cyprus,Cyprus,CYP,178.0,,['Athletics'],"[""Women's High Jump""]",2002-07-28
1905022,DEMIREVA Mirela,DEMIREVA M,Mirela DEMIREVA,Female,Athlete,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,BUL,180.0,,['Athletics'],"[""Women's High Jump""]",1989-09-28
1905114,MITKOVA Plamena,MITKOVA P,Plamena MITKOVA,Female,Athlete,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,BUL,168.0,,['Athletics'],"[""Women's Long Jump""]",2004-09-18
1905279,IVANOV Tihomir,IVANOV T,Tihomir IVANOV,Male,Athlete,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,BUL,196.0,,['Athletics'],"[""Men's High Jump""]",1994-07-11
1905287,PETROVA Gabriela,PETROVA G,Gabriela PETROVA,Female,Athlete,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,BUL,168.0,,['Athletics'],"[""Women's Triple Jump""]",1992-06-29
1905365,PELETEIRO-COMPAORE Ana,PELETEIRO-COMPAORE,Ana PELETEIRO-COMPAORE,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],"[""Women's Triple Jump""]",1995-12-02
1905369,PEREZ Maria,PEREZ M,Maria PEREZ,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,159.0,,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1996-04-29
1905371,PEREZ Marta,PEREZ M,Marta PEREZ,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,163.0,,['Athletics'],"[""Women's 1500m""]",1993-04-19
1905377,PEREZ Maria Isabel,PEREZ MI,Maria Isabel PEREZ,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,158.0,,['Athletics'],"[""Women's 4 x 100m Relay""]",1993-03-01
1905397,ROBLES Carolina,ROBLES C,Carolina ROBLES,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,162.0,,['Athletics'],"[""Women's 3000m Steeplechase""]",1991-12-04
1905402,ROJO Yago,ROJO Y,Yago ROJO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,175.0,,['Athletics'],"[""Men's Marathon""]",1995-03-23
1905411,SANCHEZ-ESCRIBANO Irene,SANCHEZ-ESCRIBANO,Irene SANCHEZ-ESCRIBANO,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,170.0,,['Athletics'],"[""Women's 3000m Steeplechase""]",1992-08-25
